Batch size: 64, Epochs: 20, Learning Rate: 0.005
Epoch 1/20 | Loss: 0.8045 | Accuracy: 51.03%
Epoch 2/20 | Loss: 0.7015 | Accuracy: 51.14%
Epoch 3/20 | Loss: 0.6746 | Accuracy: 54.78%
Epoch 4/20 | Loss: 0.6610 | Accuracy: 53.42%
Epoch 5/20 | Loss: 0.6611 | Accuracy: 50.00%
Epoch 6/20 | Loss: 0.6801 | Accuracy: 50.00%
Epoch 7/20 | Loss: 0.6496 | Accuracy: 51.82%
Epoch 8/20 | Loss: 0.6326 | Accuracy: 54.67%
Epoch 9/20 | Loss: 0.6245 | Accuracy: 62.41%
Epoch 10/20 | Loss: 0.6178 | Accuracy: 56.72%
Epoch 11/20 | Loss: 0.5998 | Accuracy: 55.81%
Epoch 12/20 | Loss: 0.5879 | Accuracy: 63.33%
Epoch 13/20 | Loss: 0.5949 | Accuracy: 59.79%
Epoch 14/20 | Loss: 0.5681 | Accuracy: 59.68%
Epoch 15/20 | Loss: 0.5581 | Accuracy: 66.86%
Epoch 16/20 | Loss: 0.5271 | Accuracy: 63.44%
Epoch 17/20 | Loss: 0.5361 | Accuracy: 63.90%
Epoch 18/20 | Loss: 0.5229 | Accuracy: 65.15%
Epoch 19/20 | Loss: 0.5165 | Accuracy: 61.73%
Epoch 20/20 | Loss: 0.4864 | Accuracy: 60.02%
